count,hate_speech_count,offensive_language_count,neither_count,class,tweet,cleaned_tweet
3,1,2,0,1,There's gotta be like 20 white trash motherfuckers living in that house and I don't think any of them have a job,there's gotta like 20 white trash motherfuckers living house don't think job
3,0,3,0,1,There's like 5 injuries a game in football.. Shit trash lol,there's like 5 injuries game football shit trash lol
3,0,3,0,1,There's like one of my ex's that's still kinda cute. Most them bitches got fat.,there's like one ex's that's still kinda cute bitches got fat
3,0,3,0,1,"There's no one to flirt with, Mad bitches in my inbox. Skrr skrr",there's one flirt mad bitches inbox skrr skrr
3,0,3,0,1,There's not enough day in the hours to cheat on her if she's sucking your dick right. Too drained to look for other mouth and pussy,there's enough day hours cheat she's sucking dick right drained look mouth pussy
3,0,3,0,1,There's other bad bitches &#128514;&#128514;,there's bad bitches 128514;&#128514
3,0,1,2,2,There's someone riding around the Robinson Walmart in a lawn mower. With ghetto headlights added. #reallife,there's someone riding around robinson walmart lawn mower ghetto headlights added reallife
3,0,3,0,1,"Theres a girl in your avi, you must get so many bitches",theres girl avi must get many bitches
3,0,3,0,1,Theres one dude i can not stand at my school because he stays on the freshman girls and girls from other schools cause none fw him. #bitch,theres one dude stand school stays freshman girls girls schools cause none fw bitch
3,0,3,0,1,These UT hoes be goin !!!!!!,ut hoes goin
6,0,1,5,2,These are insane and Cigars trash!? Foam done bumped his head RT @FoamWright: These are insane. Like so insane. http://t.co/5umpDoeORz,insane cigars trash foam done bumped head rt foamwright insane like insane http://t.co/5umpdoeorz
3,0,3,0,1,These bad bitches really ain't that bad when you see a pic of Aaliyah,bad bitches really ain't bad see pic aaliyah
3,0,0,3,2,These birds messy.,birds messy
3,0,3,0,1,These bitches ain't shit I forgot to mention .,bitches ain't shit forgot mention
3,0,3,0,1,These bitches ain't to be trusted...,bitches ain't trusted
3,0,3,0,1,These bitches aint playin'. A jealous woman does better research than the FBI.,bitches aint playin jealous woman better research fbi
3,0,3,0,1,These bitches always trippin,bitches always trippin
3,0,3,0,1,These bitches are taking forevs doe,bitches taking forevs doe
3,0,3,0,1,These bitches be judging like they experience life and in the billion dollar club. I'm highly favor &amp; doing pretty damn well &#128129;,bitches judging like experience life billion dollar club i'm highly favor amp pretty damn well 128129
3,0,3,0,1,These bitches been killin me all day,bitches killin day
3,0,3,0,1,These bitches boringgggg,bitches boringgggg
3,0,3,0,1,"These bitches both average. Lmao @ ""baddie"" &#8220;@VineForTheByrd: Pretty girls be like &#128129;https://t.co/nVuHkNAN5m&#8221;",bitches average lmao baddie 8220;@vineforthebyrd pretty girls like 128129;https://t.co/nvuhknan5m&#8221
3,1,2,0,1,These bitches crazzzyyyyyy,bitches crazzzyyyyyy
3,0,3,0,1,These bitches dead be sucking and fucking niggaz with no condom...then wanna rock a whitw dress the next day like bout dem clean,bitches dead sucking fucking niggaz condom...then wanna rock whitw dress next day like bout dem clean
3,0,3,0,1,These bitches dont want no boyfriend ... They want a pimp,bitches dont want boyfriend want pimp
3,0,3,0,1,These bitches fake one min talking about a hoe next min bestfriends with the hoe,bitches fake one min talking hoe next min bestfriends hoe
3,1,2,0,1,These bitches finna fuck up my birthday week...,bitches finna fuck birthday week
3,0,3,0,1,These bitches funny like mike epps,bitches funny like mike epps
3,0,3,0,1,"These bitches gotta realize that ""their nigga"" WANTS ME &#128514; if he doesn't now he did several occasions before &#128564;",bitches gotta realize nigga wants 128514 doesn't several occasions 128564
9,0,9,0,1,These bitches irri.. irri irri..irri irri,bitches irri irri irri..irri irri
3,0,3,0,1,These bitches irritating,bitches irritating
3,0,3,0,1,These bitches is crazy,bitches crazy
3,0,3,0,1,These bitches is wild,bitches wild
3,0,3,0,1,These bitches loud for no reason,bitches loud reason
3,0,3,0,1,These bitches love me. These niggas copy,bitches love niggas copy
3,0,3,0,1,These bitches love soda,bitches love soda
3,0,3,0,1,These bitches love sodaa,bitches love sodaa
3,0,3,0,1,These bitches man they love to HARASS,bitches man love harass
3,0,3,0,1,These bitches need to get out of bed and I'll make them cheeseburgers (: #ImAHomie,bitches need get bed i'll make cheeseburgers imahomie
4,0,4,0,1,These bitches really be out here on backpage hoe-ing &#128557;&#128557;&#128557; watch yo bitch she could be on there !,bitches really backpage hoe-ing 128557;&#128557;&#128557 watch yo bitch could
3,0,3,0,1,These bitches really love soda out here,bitches really love soda
3,1,2,0,1,These bitches really marry to some rich ass niggas,bitches really marry rich ass niggas
3,0,3,0,1,These bitches smell like fish &#128557;,bitches smell like fish 128557
3,0,3,0,1,These bitches so broke instead of go get it they quick to go ask for somethin,bitches broke instead go get quick go ask somethin
3,0,3,0,1,These bitches so redundant,bitches redundant
3,0,3,0,1,These bitches talking shit but they whisper it?,bitches talking shit whisper
3,0,3,0,1,These bitches think they know snap. Ha bitch I am snap,bitches think know snap ha bitch snap
3,0,3,0,1,These bitches want the next best thing,bitches want next best thing
3,0,3,0,1,"These bitches washed up, ain't no soap involved.",bitches washed ain't soap involved
4,0,1,3,2,These brownies are bomb!!!!!!!!! http://t.co/lKZLQQj7W1,brownies bomb http://t.co/lkzlqqj7w1
3,0,0,3,2,These brownies http://t.co/iyqRBn2AMf,brownies http://t.co/iyqrbn2amf
3,0,3,0,1,These bum ass bitches on my block drawin&#128530;,bum ass bitches block drawin&#128530
3,0,3,0,1,These celebrity niggas be passing these Kardashian hoes around monthly,celebrity niggas passing kardashian hoes around monthly
3,1,2,0,1,These cheetos taste likka steak right nah boy these bitches going DUMB!!,cheetos taste likka steak right nah boy bitches going dumb
3,0,3,0,1,These chicks use what they got to get what they want. Bunch of Ronnie &amp; Trickz ass hoes.,chicks use got get want bunch ronnie amp trickz ass hoes
3,0,2,1,1,"These chubby hoes are always on a ""diet""......",chubby hoes always diet
3,0,3,0,1,These customers are fucking crazy this bitch said God will smite me because her dumbass locked herself out of her account.,customers fucking crazy bitch said god smite dumbass locked account
4,0,4,0,1,These days bitches be just letting anyone hit raw !!,days bitches letting anyone hit raw
3,0,3,0,1,These fat hoes think they slick posting neck up pics and shit,fat hoes think slick posting neck pics shit
3,0,3,0,1,These girls eyebrows make them look like 2$ hoes walking down FIB,girls eyebrows make look like 2 hoes walking fib
3,0,3,0,1,These girls going to school with all kind og aquatic colored weaves in their head.Fuck going on?,girls going school kind og aquatic colored weaves head.fuck going
3,0,3,0,1,These groupie bitches wild enough to suck a babies dick,groupie bitches wild enough suck babies dick
3,1,2,0,1,These ho%e$ for everybody just like these niggahs for everybody! A hoe gone be a hoe regardless and (cont) http://t.co/m09Dow96rw,ho%e everybody like niggahs everybody hoe gone hoe regardless cont http://t.co/m09dow96rw
3,0,3,0,1,These hoe ass niccas talkn shyt about a nicca make a nicca wanna go and snatch the bitch up outta nicca,hoe ass niccas talkn shyt nicca make nicca wanna go snatch bitch outta nicca
3,1,2,0,1,These hoe niggas havnt seen half of me. #2chainz,hoe niggas havnt seen half 2chainz
6,0,6,0,1,These hoes a fool too http://t.co/VSzbNDU4K0,hoes fool http://t.co/vszbndu4k0
3,1,2,0,1,These hoes a smash on one of yo niggas and be very proud,hoes smash one yo niggas proud
3,0,3,0,1,These hoes ain't got nothing on ya,hoes ain't got nothing ya
6,0,5,1,1,These hoes ain't loyal &#128075;,hoes ain't loyal 128075
3,0,3,0,1,These hoes ain't loyal &#128527;,hoes ain't loyal 128527
3,0,3,0,1,These hoes ain't loyal @MyKat_Meows&#160;&#128530;,hoes ain't loyal mykat_meows&#160;&#128530
3,0,3,0,1,These hoes ain't loyal RT @ArzySauced: @ItsNotHarold man thats the realest shirt i seen tonight. A chick with a flip phone robbed me,hoes ain't loyal rt arzysauced itsnotharold man thats realest shirt seen tonight chick flip phone robbed
3,0,3,0,1,These hoes ain't loyal RT @ComplexMag: Naya Rivera got married three months after breaking up with Big Sean: http://t.co/AlJctsTl82,hoes ain't loyal rt complexmag naya rivera got married three months breaking big sean http://t.co/aljctstl82
3,1,2,0,1,These hoes ain't loyal and niggas ain't either,hoes ain't loyal niggas ain't either
3,0,3,0,1,These hoes ain't loyal#,hoes ain't loyal
3,1,2,0,1,These hoes ain't loyal...,hoes ain't loyal
3,0,3,0,1,These hoes ain't loyallll,hoes ain't loyallll
3,0,3,0,1,These hoes ain't shit I ain't tripping off a Thot... ion like conversation you gone let me fuck or not,hoes ain't shit ain't tripping thot ion like conversation gone let fuck
3,0,3,0,1,These hoes ain't yours it's just yo turn #&#128175;&#128175; u hear me?,hoes ain't it's yo turn 128175;&#128175 u hear
3,0,3,0,1,These hoes aint loyal &#128076;,hoes aint loyal 128076
3,0,3,0,1,These hoes aint yours,hoes aint
3,0,3,0,1,These hoes always gone Thot around to who ever give them attention at the time,hoes always gone thot around ever give attention time
3,0,2,1,1,These hoes are hilarious these days &#128514;&#128514;,hoes hilarious days 128514;&#128514
3,1,2,0,1,These hoes be actin up and these niccas be actin tough! &#128530;,hoes actin niccas actin tough 128530
3,0,3,0,1,These hoes be boof smh,hoes boof smh
3,0,3,0,1,These hoes be busting nuts when they get a RT,hoes busting nuts get rt
3,0,3,0,1,"These hoes be flawgen i swear bruh, a nigga dont want yall",hoes flawgen swear bruh nigga dont want yall
3,2,1,0,0,These hoes be lying to all of us nigga I got news for the monogamous niggas yo bitch fucking anonymous niggas!!!,hoes lying us nigga got news monogamous niggas yo bitch fucking anonymous niggas
3,0,3,0,1,These hoes be thirsty for attention,hoes thirsty attention
3,0,3,0,1,These hoes be trying 2much doing 2much,hoes trying 2much 2much
6,0,6,0,1,These hoes cant fuck wit you,hoes cant fuck wit
3,0,3,0,1,These hoes crazy yo.,hoes crazy yo
3,0,2,1,1,These hoes don't get me in my feelings one bit.,hoes don't get feelings one bit
3,1,2,0,1,These hoes don't like a nigga they love my money these niggas don't like a nigga they all want some'n! http://t.co/iUGyRIMr4D,hoes don't like nigga love money niggas don't like nigga want some'n http://t.co/iugyrimr4d
3,0,3,0,1,These hoes everybody hoes lol go at any bitch bet u get her easy !,hoes everybody hoes lol go bitch bet u get easy
3,0,3,0,1,These hoes get thick n fat confused way more than often!!!!!!!!,hoes get thick n fat confused way often
6,0,6,0,1,These hoes gettin replaced soon as they start to fuck wit my cheques,hoes gettin replaced soon start fuck wit cheques
3,0,3,0,1,These hoes getting outta hand #mane,hoes getting outta hand mane
3,0,3,0,1,These hoes getting smart gotta watch them,hoes getting smart gotta watch
3,0,2,1,1,These hoes going BROKE trying to look RICH. ACT your WAGE!,hoes going broke trying look rich act wage
3,1,2,0,1,These hoes got more bodies than a cemetery&#128056;&#9749;&#65039;.,hoes got bodies cemetery&#128056;&#9749;&#65039
3,0,3,0,1,These hoes gotta pay for my company!,hoes gotta pay company
3,1,2,0,1,These hoes here mane. You are what you let inside you. Remember.,hoes mane let inside remember
6,0,6,0,1,These hoes is lost RT @Dkellz34: @1Bcarter hahaha how much you wanna bet she don't get the job lmao,hoes lost rt dkellz34 1bcarter hahaha much wanna bet don't get job lmao
3,0,3,0,1,These hoes kno bout me,hoes kno bout
3,0,3,0,1,These hoes need Jesus y'all.,hoes need jesus y'all
3,0,2,1,1,These hoes need to stop hittin blunts and hit the gym unhealthy mfs &#128514;&#128514;&#128514;,hoes need stop hittin blunts hit gym unhealthy mfs 128514;&#128514;&#128514
3,0,3,0,1,These hoes needa stop tryna split relationships and get they're own damn man,hoes needa stop tryna split relationships get they're damn man
3,0,3,0,1,These hoes out here be GOIN UP !!!!!!!! But we not at you bitches that's what hoes do !,hoes goin bitches that's hoes
3,0,3,0,1,These hoes out here beefing bout as important as these hoes out here queefing. Y'all blowing vaginal wind back &amp; forth. STFU &amp; GET MONEY!,hoes beefing bout important hoes queefing y'all blowing vaginal wind back amp forth stfu amp get money
3,1,2,0,1,"These hoes out here carrying infections, yaw niggas better rap up w/ dat Latex! Haha",hoes carrying infections yaw niggas better rap w dat latex haha
3,0,3,0,1,These hoes pickin and choosin.. that's why these niggas stickin and movin,hoes pickin choosin that's niggas stickin movin
